settlementdate,regionid,rrp,intervention,totaldemand,availablegeneration,netinterchange,intervention_regionsum
2026-02-12 06:10:00,VIC1,12.71,0,5025.8,10461.33596,715.8,0
2026-02-12 06:15:00,VIC1,12.71,0,5008.08,10444.77798,738.58,0
2026-02-12 06:20:00,VIC1,12.71,0,5053.11,10464.64646,736.4,0
2026-02-12 06:25:00,VIC1,6.60905,0,5109.27,10515.79296,849.84,0
2026-02-12 06:30:00,VIC1,8.95,0,5125.01,10523.35083,766.17,0
2026-02-12 06:35:00,VIC1,8.95,0,5046.64,10492.62968,785.28,0
2026-02-12 06:40:00,VIC1,8.95,0,5018.53,10603.46554,810.11,0
2026-02-12 06:45:00,VIC1,5.55017,0,5032.14,10761.61606,821.83,0
2026-02-12 06:50:00,VIC1,8.58,0,5044.48,10856.43241,840.19,0
2026-02-12 06:55:00,VIC1,7.96017,0,5073.86,10922.63651,786.05,0
2026-02-12 07:00:00,VIC1,0.01,0,4958.78,11015.04805,966.64,0
2026-02-12 07:05:00,VIC1,-1.1,0,4917.07,10968.10668,644.44,0
2026-02-12 07:10:00,VIC1,0.01,0,4971.57,10986.80162,893.02,0
2026-02-12 07:15:00,VIC1,0.01,0,4787.64,10961.8948,822.59,0
2026-02-12 07:20:00,VIC1,-6.76,0,4714.11,10980.20947,391.79,0
2026-02-12 07:25:00,VIC1,0.01,0,4742.41,10949.42516,718.13,0
2026-02-12 07:30:00,VIC1,-8.47993,0,4704.36,11095.33269,188.83,0
2026-02-12 07:35:00,VIC1,-7.48,0,4702.93,11089.49145,254.98,0
2026-02-12 07:40:00,VIC1,-7.99,0,4616.69,11307.60115,344.22,0
2026-02-12 07:45:00,VIC1,-9.45359,0,4598.23,11316.6634,267.38,0
2026-02-12 07:50:00,VIC1,-6.5,0,4585.83,11314.76951,359.38,0
2026-02-12 07:55:00,VIC1,-7.99,0,4559.16,11209.81117,175.89,0
2026-02-12 08:00:00,VIC1,-17.66865,0,4482.27,11446.48992,-81.27,0
2026-02-12 08:05:00,VIC1,-13.69,0,4436.11,11460.79745,215.88,0
2026-02-12 08:10:00,VIC1,-14.04,0,4382.49,11576.47024,217.63,0
2026-02-12 08:15:00,VIC1,-10.65279,0,4325.85,11702.21948,100.0,0
2026-02-12 08:20:00,VIC1,-7.99,0,4348.98,11680.94936,96.31,0
2026-02-12 08:25:00,VIC1,-10.91008,0,4309.55,11702.5088,84.99,0
2026-02-12 08:30:00,VIC1,-6.76,0,4239.01,11793.9128,197.19,0
2026-02-12 08:35:00,VIC1,-13.69,0,4213.51,11959.19915,137.6,0
2026-02-12 08:40:00,VIC1,-6.76,0,4267.02,11989.74429,92.11,0
2026-02-12 08:45:00,VIC1,-15.42,0,4187.41,12103.63777,140.18,0
2026-02-12 08:50:00,VIC1,-8.61608,0,4255.94,12179.7813,199.72,0
2026-02-12 08:55:00,VIC1,-8.59394,0,4282.27,12237.17123,221.89,0
2026-02-12 09:00:00,VIC1,-8.63835,0,4300.38,12337.65024,277.37,0
2026-02-12 09:05:00,VIC1,-6.76,0,4288.86,12365.20799,359.52,0
2026-02-12 09:10:00,VIC1,-6.76,0,4219.82,12412.91253,324.78,0
2026-02-12 09:15:00,VIC1,-15.5,0,4089.23,12484.38141,326.6,0
2026-02-12 09:20:00,VIC1,-15.42,0,4054.85,12546.61232,394.21,0
2026-02-12 09:25:00,VIC1,-15.5,0,4004.08,12515.25654,341.73,0
2026-02-12 09:30:00,VIC1,-15.5,0,3910.4,12473.67218,337.83,0
2026-02-12 09:35:00,VIC1,-37.0578,0,3762.49,12425.81865,291.38,0
2026-02-12 09:40:00,VIC1,-15.5,0,3758.87,12283.89591,325.55,0
2026-02-12 09:45:00,VIC1,-15.5,0,3799.62,12184.48946,276.59,0
2026-02-12 09:50:00,VIC1,-26.87646,0,3797.9,12265.81224,293.09,0
2026-02-12 09:55:00,VIC1,-33.58,0,3837.75,12444.8316,194.67,0
2026-02-12 10:00:00,VIC1,-15.42,0,3980.99,12386.56667,209.64,0
2026-02-12 10:05:00,VIC1,-15.5,0,3961.95,12360.52014,247.1,0
2026-02-12 10:10:00,VIC1,-15.42,0,3925.85,12476.87925,467.7,0
2026-02-12 10:15:00,VIC1,-6.76,0,3994.46,12457.24989,538.38,0
2026-02-12 10:20:00,VIC1,-5.0,0,3941.94,12419.56407,721.83,0
2026-02-12 10:25:00,VIC1,-4.63,0,3847.35,12353.30152,720.79,0
2026-02-12 10:30:00,VIC1,-15.42,0,3640.72,12384.71802,630.95,0
2026-02-12 10:35:00,VIC1,-15.5,0,3642.96,12454.85268,558.89,0
2026-02-12 10:40:00,VIC1,-15.42,0,3579.26,12360.5801,663.07,0
2026-02-12 10:45:00,VIC1,-15.5,0,3544.02,12357.3208,537.36,0
2026-02-12 10:50:00,VIC1,-6.76,0,3602.45,12241.36765,604.54,0
2026-02-12 10:55:00,VIC1,-28.00462,0,3429.47,12463.75627,424.55,0
2026-02-12 11:00:00,VIC1,-19.35,0,3511.38,12569.11289,494.97,0
2026-02-12 11:05:00,VIC1,-25.0,0,3465.38,12771.72887,494.94,0
2026-02-12 11:10:00,VIC1,-28.09,0,3427.62,12864.7989,441.76,0
2026-02-12 11:15:00,VIC1,-25.0,0,3453.28,12857.39169,459.4,0
2026-02-12 11:20:00,VIC1,-20.37,0,3373.49,12670.70985,554.65,0
2026-02-12 11:25:00,VIC1,-15.5,0,3338.15,12614.34337,467.38,0
2026-02-12 11:30:00,VIC1,-15.5,0,3225.57,12522.35306,516.84,0
2026-02-12 11:35:00,VIC1,-15.42,0,3277.49,12635.46744,554.08,0
2026-02-12 11:40:00,VIC1,-27.53,0,3245.29,12816.65151,540.65,0
2026-02-12 11:45:00,VIC1,-15.5,0,3264.59,12898.65337,437.87,0
2026-02-12 11:50:00,VIC1,-21.8,0,3252.45,12770.33488,394.71,0
2026-02-12 11:55:00,VIC1,-25.0,0,3357.61,12667.67387,284.76,0
2026-02-12 12:00:00,VIC1,-20.37,0,3365.43,12642.63737,273.6,0
2026-02-12 12:05:00,VIC1,-15.5,0,3408.18,12611.90645,327.95,0
2026-02-12 12:10:00,VIC1,-15.5,0,3413.18,12689.69879,325.89,0
2026-02-12 12:15:00,VIC1,-27.53,0,3382.61,12670.80818,220.45,0
2026-02-12 12:20:00,VIC1,-33.58,0,3351.76,12531.41137,183.75,0
2026-02-12 12:25:00,VIC1,-26.03,0,3317.67,12301.10583,109.46,0
2026-02-12 12:30:00,VIC1,-27.53,0,3282.25,12322.85476,85.08,0
2026-02-12 12:35:00,VIC1,-15.5,0,3280.31,12351.30783,8.72,0
2026-02-12 12:40:00,VIC1,-27.53,0,3232.94,12308.63163,-48.02,0
2026-02-12 12:45:00,VIC1,-33.58,0,3216.37,12296.27722,-32.23,0
2026-02-12 12:50:00,VIC1,-27.53,0,3239.61,12217.04019,-180.36,0
2026-02-12 12:55:00,VIC1,-28.58,0,3203.18,12366.20479,-216.13,0
2026-02-12 13:00:00,VIC1,-27.53,0,3170.23,12497.38473,-197.76,0
2026-02-12 13:05:00,VIC1,-25.0,0,3084.12,12493.476,-198.42,0
2026-02-12 13:10:00,VIC1,-27.34,0,3030.27,12442.43166,-156.41,0
2026-02-12 13:15:00,VIC1,-34.1,0,3028.89,12361.64062,11.06,0
2026-02-12 13:20:00,VIC1,-44.46,0,2914.87,12311.30351,88.82,0
2026-02-12 13:25:00,VIC1,-25.0,0,2916.27,12212.17304,-233.54,0
2026-02-12 13:30:00,VIC1,-25.0,0,2869.03,12313.99752,96.31,0
2026-02-12 13:35:00,VIC1,-33.58,0,2837.66,12317.14448,192.91,0
2026-02-12 13:40:00,VIC1,-25.0,0,2852.41,12308.66899,180.9,0
2026-02-12 13:45:00,VIC1,-34.1,0,2858.23,12228.39311,78.11,0
2026-02-12 13:50:00,VIC1,-49.69,0,2774.68,12300.33419,-29.62,0
2026-02-12 13:55:00,VIC1,-50.11,0,2792.42,12296.61007,-186.42,0
2026-02-12 14:00:00,VIC1,-39.89,0,2870.65,12261.48082,-82.35,0
2026-02-12 14:05:00,VIC1,-34.1,0,2886.58,12178.22318,-30.55,0
2026-02-12 14:10:00,VIC1,-50.11,0,2850.76,12210.32469,-66.37,0
2026-02-12 14:15:00,VIC1,-39.48,0,2830.42,12170.84301,-174.87,0
2026-02-12 14:20:00,VIC1,-25.0,0,2875.59,12226.52095,137.45,0
2026-02-12 14:25:00,VIC1,-50.11,0,2813.92,12197.70949,-219.2,0
2026-02-12 14:30:00,VIC1,-37.55961,0,2829.37,12012.60451,46.49,0
2026-02-12 14:35:00,VIC1,-15.5,0,2797.35,12058.97122,240.02,0
2026-02-12 14:40:00,VIC1,-47.69,0,2796.86,12057.27763,254.96,0
2026-02-12 14:45:00,VIC1,-17.19,0,2844.1,11986.75746,241.54,0
2026-02-12 14:50:00,VIC1,-15.42,0,2946.72,12056.34851,249.97,0
2026-02-12 14:55:00,VIC1,-15.42,0,2968.11,12206.72557,233.8,0
2026-02-12 15:00:00,VIC1,-15.5,0,2977.25,12029.42254,247.15,0
2026-02-12 15:05:00,VIC1,-20.37,0,3002.71,12113.37318,371.82,0
2026-02-12 15:10:00,VIC1,-33.37727,0,3102.97,12045.50583,332.72,0
2026-02-12 15:15:00,VIC1,-48.67,0,3047.24,12103.01338,375.83,0
2026-02-12 15:20:00,VIC1,-20.37,0,3070.84,11993.41733,357.91,0
2026-02-12 15:25:00,VIC1,-15.42,0,3097.79,11989.33447,441.29,0
2026-02-12 15:30:00,VIC1,-15.5,0,3102.46,12013.77931,518.09,0
2026-02-12 15:35:00,VIC1,-25.0,0,3158.28,12061.69488,177.4,0
2026-02-12 15:40:00,VIC1,-17.57,0,3293.72,11839.13743,279.33,0
2026-02-12 15:45:00,VIC1,-17.05096,0,3363.89,11797.276,258.84,0
2026-02-12 15:50:00,VIC1,-25.0,0,3337.0,11848.24625,197.2,0
2026-02-12 15:55:00,VIC1,-15.98408,0,3474.73,11840.36385,152.93,0
2026-02-12 16:00:00,VIC1,-17.18594,0,3508.59,11800.64829,19.69,0
2026-02-12 16:05:00,VIC1,-7.25,0,3581.8,11859.73702,164.06,0
2026-02-12 16:10:00,VIC1,-7.25,0,3444.59,11803.37236,357.33,0
2026-02-12 16:15:00,VIC1,-8.65105,0,3525.42,11912.01825,261.18,0
2026-02-12 16:20:00,VIC1,-15.42,0,3648.22,11839.49095,271.01,0
2026-02-12 16:25:00,VIC1,-6.76,0,3770.65,11877.63127,210.25,0
2026-02-12 16:30:00,VIC1,-15.5,0,3662.06,12082.71845,212.11,0
2026-02-12 16:35:00,VIC1,-7.25,0,3864.72,12192.51949,230.44,0
2026-02-12 16:40:00,VIC1,-15.42,0,3800.42,12217.49274,242.1,0
2026-02-12 16:45:00,VIC1,-15.5,0,4020.39,12207.54048,-120.8,0
2026-02-12 16:50:00,VIC1,-6.5,0,4086.17,12194.63912,167.04,0
2026-02-12 16:55:00,VIC1,-15.5,0,3998.8,12084.58263,124.44,0
2026-02-12 17:00:00,VIC1,-6.76,0,4177.42,12152.08147,63.6,0
2026-02-12 17:05:00,VIC1,-15.42,0,4173.31,12155.78867,258.42,0
2026-02-12 17:10:00,VIC1,-6.76,0,4234.88,12077.53578,315.43,0
2026-02-12 17:15:00,VIC1,-8.60646,0,4294.01,12081.30181,301.43,0
2026-02-12 17:20:00,VIC1,-15.42,0,4440.48,12172.09024,16.97,0
2026-02-12 17:25:00,VIC1,-4.26,0,4567.1,12034.57395,233.93,0
2026-02-12 17:30:00,VIC1,-4.26,0,4503.14,11905.88019,251.87,0
2026-02-12 17:35:00,VIC1,-1.1,0,4623.02,12013.01782,600.1,0
2026-02-12 17:40:00,VIC1,-4.26,0,4624.76,11986.59341,447.45,0
2026-02-12 17:45:00,VIC1,5.84,0,4710.12,11882.76662,701.26,0
2026-02-12 17:50:00,VIC1,51.67612,0,4728.79,11793.87338,711.56,0
2026-02-12 17:55:00,VIC1,50.68766,0,4652.1,11755.12774,875.53,0
2026-02-12 18:00:00,VIC1,49.61492,0,4704.21,11703.66138,858.24,0
2026-02-12 18:05:00,VIC1,51.71752,0,4806.54,11704.91301,907.4,0
2026-02-12 18:10:00,VIC1,78.0366,0,4847.7,11649.02308,942.63,0
2026-02-12 18:15:00,VIC1,48.74746,0,4813.97,11500.89542,986.85,0
2026-02-12 18:20:00,VIC1,62.01533,0,4950.96,11424.8153,952.47,0
2026-02-12 18:25:00,VIC1,67.03631,0,5020.74,11358.55395,982.71,0
2026-02-12 18:30:00,VIC1,64.51115,0,5143.8,11193.12432,911.35,0
2026-02-12 18:35:00,VIC1,55.32561,0,5191.91,11112.59118,1053.49,0
2026-02-12 18:40:00,VIC1,51.45597,0,5159.81,10979.64814,1048.16,0
2026-02-12 18:45:00,VIC1,62.34978,0,5168.72,10880.97479,976.59,0
2026-02-12 18:50:00,VIC1,66.23,0,5249.18,10884.52941,1055.62,0
2026-02-12 18:55:00,VIC1,66.23,0,5281.17,10848.06723,1025.28,0
2026-02-12 19:00:00,VIC1,73.69,0,5328.83,10822.79446,990.26,0
2026-02-12 19:05:00,VIC1,73.67,0,5366.42,10822.23834,1013.45,0
2026-02-12 19:10:00,VIC1,72.69503,0,5391.77,10796.06434,1023.29,0
2026-02-12 19:15:00,VIC1,51.48765,0,5370.59,10761.71343,1049.12,0
2026-02-12 19:20:00,VIC1,59.47446,0,5448.0,10798.21891,1076.19,0
2026-02-12 19:25:00,VIC1,63.55183,0,5458.16,10744.59899,1055.4,0
2026-02-12 19:30:00,VIC1,66.23,0,5484.23,10706.82646,1033.67,0
2026-02-12 19:35:00,VIC1,66.23,0,5386.87,10621.52586,1023.78,0
2026-02-12 19:40:00,VIC1,55.56,0,5402.63,10615.96967,1052.18,0
2026-02-12 19:45:00,VIC1,65.31374,0,5393.77,10569.69436,949.92,0
2026-02-12 19:50:00,VIC1,66.23,0,5497.9,10557.39887,871.25,0
2026-02-12 19:55:00,VIC1,55.56,0,5480.77,10541.9924,957.41,0
2026-02-12 20:00:00,VIC1,61.91823,0,5387.89,10472.72822,953.84,0
2026-02-12 20:05:00,VIC1,59.03434,0,5450.32,10435.61487,972.97,0
2026-02-12 20:10:00,VIC1,55.73,0,5392.27,10428.79686,1031.28,0
2026-02-12 20:15:00,VIC1,61.37997,0,5387.39,10422.00569,897.62,0
2026-02-12 20:20:00,VIC1,48.64808,0,5255.24,10390.23213,939.0,0
2026-02-12 20:25:00,VIC1,55.71541,0,5225.46,10378.10719,972.64,0
2026-02-12 20:30:00,VIC1,55.32,0,5218.24,10374.79546,963.77,0
2026-02-12 20:35:00,VIC1,55.32,0,5271.05,10360.21572,873.8,0
2026-02-12 20:40:00,VIC1,49.3443,0,5222.59,10369.03378,949.44,0
2026-02-12 20:45:00,VIC1,26.25149,0,5162.28,10413.87649,979.6,0
2026-02-12 20:50:00,VIC1,35.94,0,5148.97,10456.69442,1066.25,0
2026-02-12 20:55:00,VIC1,35.94,0,5147.47,10465.97995,1074.29,0
2026-02-12 21:00:00,VIC1,35.94,0,5109.1,10444.24315,1047.7,0
2026-02-12 21:05:00,VIC1,12.71,0,5006.62,10409.86588,1099.97,0
2026-02-12 21:10:00,VIC1,8.95,0,4917.7,10403.40588,1107.55,0
2026-02-12 21:15:00,VIC1,8.94974,0,4937.93,10414.37498,1076.05,0
2026-02-12 21:20:00,VIC1,8.95,0,4965.44,10410.76984,1137.32,0
2026-02-12 21:25:00,VIC1,8.95,0,4916.07,10407.69999,1127.58,0
2026-02-12 21:30:00,VIC1,8.95,0,4874.63,10406.35019,1130.68,0
2026-02-12 21:35:00,VIC1,8.95,0,4832.41,10412.76707,1131.85,0
2026-02-12 21:40:00,VIC1,8.95,0,4826.47,10386.88659,1074.86,0
2026-02-12 21:45:00,VIC1,6.96026,0,4762.78,10377.65372,1060.39,0
2026-02-12 21:50:00,VIC1,8.95,0,4672.99,10364.63066,1106.88,0
2026-02-12 21:55:00,VIC1,8.95,0,4631.52,10369.20547,1107.57,0
2026-02-12 22:00:00,VIC1,8.95,0,4644.57,10353.96474,1093.27,0
2026-02-12 22:05:00,VIC1,8.95,0,4671.34,10369.95496,1089.08,0
2026-02-12 22:10:00,VIC1,0.01,0,4540.15,10323.60509,1131.71,0
2026-02-12 22:15:00,VIC1,12.71,0,4645.71,10308.29007,1059.48,0
2026-02-12 22:20:00,VIC1,8.95,0,4637.84,10323.81709,1066.5,0
2026-02-12 22:25:00,VIC1,8.95,0,4617.22,10314.96161,1070.58,0
2026-02-12 22:30:00,VIC1,8.95,0,4631.32,10270.23524,1088.93,0
2026-02-12 22:35:00,VIC1,8.95,0,4528.22,10248.81139,1128.62,0
2026-02-12 22:40:00,VIC1,1.01,0,4536.42,10218.25402,1108.55,0
2026-02-12 22:45:00,VIC1,1.07,0,4551.7,10217.9567,1087.79,0
2026-02-12 22:50:00,VIC1,8.22977,0,4516.37,10210.6493,1084.46,0
2026-02-12 22:55:00,VIC1,8.95,0,4518.16,10180.50788,1068.67,0
2026-02-12 23:00:00,VIC1,25.27,0,4507.48,10163.68176,1087.08,0
2026-02-12 23:05:00,VIC1,12.71,0,4563.76,10143.16923,1105.82,0
2026-02-12 23:10:00,VIC1,54.21909,0,4692.26,10131.96074,955.71,0
2026-02-12 23:15:00,VIC1,55.16764,0,4775.21,10096.05071,908.84,0
2026-02-12 23:20:00,VIC1,12.71,0,4659.77,10073.40066,1051.85,0
2026-02-12 23:25:00,VIC1,19.18,0,4694.3,10064.89312,1031.86,0
2026-02-12 23:30:00,VIC1,19.18,0,4778.41,10054.57997,1080.25,0
2026-02-12 23:35:00,VIC1,19.18,0,4695.78,10058.31435,1068.74,0
2026-02-12 23:40:00,VIC1,19.18,0,4669.66,10052.80439,1109.83,0
2026-02-12 23:45:00,VIC1,12.71,0,4657.46,10038.68488,1033.3,0
2026-02-12 23:50:00,VIC1,19.18,0,4562.68,10032.46999,1050.92,0
2026-02-12 23:55:00,VIC1,31.76,0,4620.0,9984.94846,1042.3,0
2026-02-13 00:00:00,VIC1,12.71,0,4564.13,9970.02371,1010.95,0
2026-02-13 00:05:00,VIC1,19.18,0,4563.44,9971.9525,985.2,0
2026-02-13 00:10:00,VIC1,12.71,0,4520.73,9977.98098,982.58,0
2026-02-13 00:15:00,VIC1,33.31846,0,4435.56,9970.26349,1036.7,0
2026-02-13 00:20:00,VIC1,38.12146,0,4474.4,9958.90511,1034.51,0
2026-02-13 00:25:00,VIC1,24.88352,0,4479.5,9949.41661,1053.92,0
2026-02-13 00:30:00,VIC1,5.26,0,4458.43,9958.49262,1111.89,0
2026-02-13 00:35:00,VIC1,19.18,0,4389.58,9943.11446,1050.85,0
2026-02-13 00:40:00,VIC1,19.18,0,4425.43,9941.20366,1023.04,0
2026-02-13 00:45:00,VIC1,19.18,0,4392.61,9945.28125,1034.17,0
2026-02-13 00:50:00,VIC1,12.71,0,4378.57,9944.55173,1039.48,0
2026-02-13 00:55:00,VIC1,19.18,0,4285.41,9919.18938,1144.02,0
2026-02-13 01:00:00,VIC1,19.18,0,4309.2,9881.39947,1066.72,0
2026-02-13 01:05:00,VIC1,19.18,0,4267.22,9878.24656,1079.18,0
2026-02-13 01:10:00,VIC1,27.90559,0,4294.03,9846.10912,1106.08,0
2026-02-13 01:15:00,VIC1,30.64972,0,4301.16,9809.36867,1139.21,0
2026-02-13 01:20:00,VIC1,44.67,0,4286.28,9760.85802,1114.12,0
2026-02-13 01:25:00,VIC1,1.17,0,4268.52,9748.63007,1140.66,0
2026-02-13 01:30:00,VIC1,44.67,0,4213.64,9740.93614,1190.07,0
2026-02-13 01:35:00,VIC1,35.94,0,4218.5,9749.42698,1135.58,0
2026-02-13 01:40:00,VIC1,35.94,0,4250.71,9760.19287,1066.5,0
2026-02-13 01:45:00,VIC1,5.26,0,4232.48,9712.65495,1109.59,0
2026-02-13 01:50:00,VIC1,42.23185,0,4186.67,9707.08232,1145.02,0
2026-02-13 01:55:00,VIC1,35.94,0,4134.63,9694.17969,1093.02,0
2026-02-13 02:00:00,VIC1,35.94,0,4173.45,9663.11604,1013.29,0
2026-02-13 02:05:00,VIC1,25.70785,0,4167.96,9657.30601,1031.34,0
2026-02-13 02:10:00,VIC1,35.94,0,4157.19,9667.50592,1060.47,0
2026-02-13 02:15:00,VIC1,28.6055,0,4161.97,9651.97051,1048.0,0
2026-02-13 02:20:00,VIC1,25.30357,0,4086.62,9660.68311,1129.06,0
2026-02-13 02:25:00,VIC1,19.18,0,4081.22,9674.22574,1097.95,0
2026-02-13 02:30:00,VIC1,31.23689,0,4131.53,9665.33656,1063.81,0
2026-02-13 02:35:00,VIC1,35.94,0,4125.01,9648.0779,1033.03,0
2026-02-13 02:40:00,VIC1,26.59866,0,4063.42,9653.18357,1070.76,0
2026-02-13 02:45:00,VIC1,19.18,0,4117.39,9639.33543,997.78,0
2026-02-13 02:50:00,VIC1,35.94,0,4102.35,9637.34413,1025.57,0
2026-02-13 02:55:00,VIC1,35.94,0,4159.2,9628.40567,981.37,0
2026-02-13 03:00:00,VIC1,19.18,0,4114.96,9641.48373,992.89,0
2026-02-13 03:05:00,VIC1,19.18,0,4045.95,9620.90671,1005.86,0
2026-02-13 03:10:00,VIC1,35.94,0,4074.39,9640.18324,1047.4,0
2026-02-13 03:15:00,VIC1,19.18,0,4153.78,9653.07802,921.64,0
2026-02-13 03:20:00,VIC1,19.18,0,4122.56,9657.62621,947.32,0
2026-02-13 03:25:00,VIC1,19.18,0,4085.62,9685.5451,971.46,0
2026-02-13 03:30:00,VIC1,19.18,0,4139.29,9704.38013,967.48,0
2026-02-13 03:35:00,VIC1,19.18,0,4146.17,9699.06443,950.27,0
2026-02-13 03:40:00,VIC1,32.60856,0,4176.79,9686.11759,943.32,0
2026-02-13 03:45:00,VIC1,12.71,0,4196.94,9665.38195,923.86,0
2026-02-13 03:50:00,VIC1,19.18,0,4094.32,9647.00388,991.74,0
2026-02-13 03:55:00,VIC1,19.18,0,4160.96,9644.44121,910.07,0
2026-02-13 04:00:00,VIC1,19.18,0,4220.7,9625.88108,890.72,0
2026-02-13 04:05:00,VIC1,8.95,0,4244.81,9623.53696,938.98,0
2026-02-13 04:10:00,VIC1,12.71,0,4273.76,9605.11416,926.64,0
2026-02-13 04:15:00,VIC1,12.71,0,4292.15,9596.36621,935.55,0
2026-02-13 04:20:00,VIC1,19.18005,0,4358.36,9574.39396,911.24,0
2026-02-13 04:25:00,VIC1,19.18,0,4394.13,9559.61849,893.5,0
2026-02-13 04:30:00,VIC1,19.18,0,4375.37,9543.45154,933.21,0
2026-02-13 04:35:00,VIC1,19.18,0,4344.93,9528.80761,1013.93,0
2026-02-13 04:40:00,VIC1,19.18,0,4407.93,9535.80921,950.81,0
2026-02-13 04:45:00,VIC1,19.18,0,4433.87,9536.48948,1030.19,0
2026-02-13 04:50:00,VIC1,37.07353,0,4472.65,9520.56448,955.91,0
2026-02-13 04:55:00,VIC1,19.18,0,4488.81,9531.59597,952.59,0
2026-02-13 05:00:00,VIC1,46.38976,0,4601.37,9549.36909,988.18,0
2026-02-13 05:05:00,VIC1,19.18,0,4566.75,9541.41984,953.83,0
2026-02-13 05:10:00,VIC1,54.69,0,4720.83,9542.7684,1004.33,0
2026-02-13 05:15:00,VIC1,19.18,0,4783.33,9544.27712,982.21,0
2026-02-13 05:20:00,VIC1,69.1332,0,4814.6,9559.13537,933.02,0
2026-02-13 05:25:00,VIC1,41.1369,0,4811.55,9560.22778,1034.9,0
2026-02-13 05:30:00,VIC1,42.9032,0,4849.64,9566.90403,1048.36,0
2026-02-13 05:35:00,VIC1,67.49367,0,4889.43,9605.40015,963.97,0
2026-02-13 05:40:00,VIC1,55.56,0,4934.75,9618.1595,964.76,0
2026-02-13 05:45:00,VIC1,37.91459,0,5004.45,9614.62836,1106.43,0
2026-02-13 05:50:00,VIC1,39.36522,0,4983.81,9637.47453,1090.67,0
2026-02-13 05:55:00,VIC1,64.90025,0,5087.39,9661.83446,974.31,0
2026-02-13 06:00:00,VIC1,46.90607,0,5149.02,9700.01512,978.36,0
2026-02-13 06:05:00,VIC1,54.0,0,5184.44,9705.89275,1035.7,0
2026-02-13 06:10:00,VIC1,54.67,0,5182.28,9753.37496,1059.26,0
2026-02-13 06:15:00,VIC1,36.67,0,5236.58,9820.75282,1030.2,0
2026-02-13 06:20:00,VIC1,36.69,0,5272.46,9856.64538,1018.92,0
2026-02-13 06:25:00,VIC1,36.67,0,5293.52,9926.06455,932.63,0
2026-02-13 06:30:00,VIC1,12.71,0,5324.03,9980.00767,731.92,0
2026-02-13 06:35:00,VIC1,19.03191,0,5348.57,10055.00149,741.84,0
2026-02-13 06:40:00,VIC1,26.8853,0,5358.58,10088.44933,684.87,0
2026-02-13 06:45:00,VIC1,1.27,0,5342.02,10173.63543,648.61,0
2026-02-13 06:50:00,VIC1,0.01,0,5287.81,10266.48635,468.09,0
2026-02-13 06:55:00,VIC1,0.00074,0,5194.99,10344.9444,475.03,0
2026-02-13 07:00:00,VIC1,0.00038,0,5108.03,10414.59391,473.31,0
2026-02-13 07:05:00,VIC1,5e-05,0,5208.53,10533.40429,369.65,0
2026-02-13 07:10:00,VIC1,-7.25,0,5039.17,10570.38416,110.72,0
2026-02-13 07:15:00,VIC1,-4.75,0,5055.95,10561.12507,174.53,0
2026-02-13 07:20:00,VIC1,-4.63,0,4969.73,10465.93046,93.28,0
2026-02-13 07:25:00,VIC1,-4.63,0,4986.11,10508.62057,124.6,0
2026-02-13 07:30:00,VIC1,-4.63,0,4902.06,10461.8061,38.96,0
2026-02-13 07:35:00,VIC1,-4.26,0,4784.0,10341.21408,142.14,0
2026-02-13 07:40:00,VIC1,-4.26,0,4806.12,10384.97152,77.98,0
2026-02-13 07:45:00,VIC1,-4.25,0,4825.27,10390.36056,108.23,0
2026-02-13 07:50:00,VIC1,-4.63,0,4784.49,10462.44145,81.88,0
2026-02-13 07:55:00,VIC1,-4.75,0,4732.12,10472.3206,31.45,0
2026-02-13 08:00:00,VIC1,-7.25,0,4611.29,10497.29998,35.73,0
2026-02-13 08:05:00,VIC1,-4.75,0,4628.11,10426.05161,58.97,0
2026-02-13 08:10:00,VIC1,-4.75,0,4608.32,10365.02858,69.38,0
2026-02-13 08:15:00,VIC1,-6.76,0,4610.31,10487.16833,-28.34,0
2026-02-13 08:20:00,VIC1,-7.99,0,4590.08,10544.93807,-86.21,0
2026-02-13 08:25:00,VIC1,-7.25,0,4519.0,10593.23036,-100.68,0
2026-02-13 08:30:00,VIC1,-8.57237,0,4423.38,10698.59773,-105.52,0
2026-02-13 08:35:00,VIC1,-7.02499,0,4460.69,10720.84727,-199.54,0
2026-02-13 08:40:00,VIC1,-6.5,0,4397.32,10798.97947,-22.09,0
2026-02-13 08:45:00,VIC1,-7.25,0,4320.98,10768.19142,-148.37,0
2026-02-13 08:50:00,VIC1,-6.76,0,4324.51,10874.73194,-95.33,0
2026-02-13 08:55:00,VIC1,-7.13382,0,4196.41,10906.57531,-4.94,0
2026-02-13 09:00:00,VIC1,-7.45857,0,4209.56,10934.13821,-112.88,0
2026-02-13 09:05:00,VIC1,-6.76,0,4214.66,10962.89388,-166.78,0
2026-02-13 09:10:00,VIC1,-5.81235,0,4255.08,10968.08461,-175.09,0
2026-02-13 09:15:00,VIC1,-6.76,0,4174.35,11016.46096,-157.48,0
2026-02-13 09:20:00,VIC1,-7.99,0,4160.79,11086.37832,-206.04,0
2026-02-13 09:25:00,VIC1,-7.63,0,4183.54,11034.01012,-274.78,0
2026-02-13 09:30:00,VIC1,-7.63,0,4144.95,11109.85817,-221.54,0
2026-02-13 09:35:00,VIC1,-7.99,0,4027.84,11054.07705,-239.55,0
2026-02-13 09:40:00,VIC1,-7.99007,0,3982.88,11066.27947,-308.22,0
