settlementdate,total_absolute_flow,max_absolute_flow,average_absolute_flow,max_absolute_flow_change,high_flow_interconnector_count,high_flow_change_interconnector_count,congestion_signal_count,congestion_signal_flag
2026-02-12 07:10:00,2834.3,944.8,472.3833333333334,214.14999999999998,3,1,4,True
2026-02-12 07:15:00,3011.52,1012.97,501.92,238.86,4,2,5,True
2026-02-12 07:20:00,2670.73,1067.93,445.12166666666667,395.29999999999995,4,1,5,True
2026-02-12 07:25:00,2496.33,760.99,416.055,404.93000000000006,3,3,6,True
2026-02-12 07:30:00,1854.69,873.61,309.115,657.81,3,3,5,True
2026-02-12 07:35:00,1929.38,603.86,321.56333333333333,269.75,3,4,6,True
2026-02-12 07:40:00,2120.3500000000004,714.08,353.3916666666667,110.22000000000003,3,0,3,True
2026-02-12 07:45:00,2003.55,1042.72,333.925,328.64,3,5,6,True
2026-02-12 07:50:00,1836.4,545.89,306.06666666666666,567.1600000000001,2,5,6,True
2026-02-12 07:55:00,1997.9,769.07,332.98333333333335,293.51000000000005,3,2,5,True
2026-02-12 08:00:00,1880.07,857.87,313.34499999999997,352.58000000000004,3,2,5,True
2026-02-12 08:05:00,1611.72,867.0,268.62,159.39,3,1,4,True
2026-02-12 08:10:00,1681.34,966.81,280.2233333333333,103.4,3,2,5,True
2026-02-12 08:15:00,1792.43,929.48,298.73833333333334,73.57,3,0,3,True
2026-02-12 08:20:00,1717.0700000000002,880.85,286.17833333333334,73.49999999999999,3,0,3,True
2026-02-12 08:25:00,1667.27,832.71,277.87833333333333,48.139999999999986,3,0,3,True
2026-02-12 08:30:00,1532.71,818.23,255.45166666666668,95.43,3,0,3,True
2026-02-12 08:35:00,1578.59,814.61,263.0983333333333,105.21000000000001,3,0,3,True
2026-02-12 08:40:00,1683.9299999999998,938.05,280.655,123.43999999999994,2,0,2,True
2026-02-12 08:45:00,1658.23,897.0,276.37166666666667,69.44999999999999,3,0,3,True
2026-02-12 08:50:00,1538.35,860.83,256.39166666666665,59.44,2,0,2,True
2026-02-12 08:55:00,1505.8500000000001,858.47,250.97500000000002,41.719999999999985,2,0,2,True
2026-02-12 09:00:00,1485.76,931.64,247.62666666666667,88.37,2,0,2,True
2026-02-12 09:05:00,1489.28,899.24,248.21333333333334,90.26,1,0,1,True
2026-02-12 09:10:00,1425.91,902.44,237.65166666666667,80.61,2,0,2,True
2026-02-12 09:15:00,1529.6799999999998,899.31,254.94666666666663,55.78,2,0,2,True
2026-02-12 09:20:00,1545.3400000000001,913.47,257.5566666666667,35.629999999999995,2,0,2,True
2026-02-12 09:25:00,1759.25,932.75,293.2083333333333,121.92000000000002,2,0,2,True
2026-02-12 09:30:00,1257.44,735.22,209.57333333333335,197.52999999999997,1,3,4,True
2026-02-12 09:35:00,1575.76,874.26,262.62666666666667,139.03999999999996,2,1,2,True
2026-02-12 09:40:00,1355.86,799.0,225.97666666666666,209.48000000000002,2,3,4,True
2026-02-12 09:45:00,1507.13,787.37,251.18833333333336,228.25,2,2,4,True
2026-02-12 09:50:00,1513.01,771.38,252.16833333333332,16.0,1,1,2,True
2026-02-12 09:55:00,1534.5900000000001,753.24,255.76500000000001,75.78999999999999,1,1,2,True
2026-02-12 10:00:00,1518.98,783.58,253.16333333333333,34.23000000000002,1,0,1,True
2026-02-12 10:05:00,1531.45,825.88,255.24166666666667,42.299999999999955,2,0,2,True
2026-02-12 10:10:00,1592.97,787.86,265.495,192.73999999999995,1,1,2,True
2026-02-12 10:15:00,1769.3,765.27,294.8833333333333,75.76000000000005,1,1,1,True
2026-02-12 10:20:00,1852.5700000000002,719.09,308.7616666666667,149.31,1,1,2,True
2026-02-12 10:25:00,1929.52,822.13,321.58666666666664,103.03999999999996,2,0,2,True
2026-02-12 10:30:00,1930.44,845.58,321.74,59.02000000000001,1,1,2,True
2026-02-12 10:35:00,1964.57,851.28,327.42833333333334,49.400000000000006,1,0,1,True
2026-02-12 10:40:00,1962.74,804.81,327.12333333333333,92.86000000000001,2,1,2,True
2026-02-12 10:45:00,1900.08,811.55,316.68,62.28,1,1,2,True
2026-02-12 10:50:00,1778.15,814.62,296.35833333333335,94.75999999999999,1,0,1,True
2026-02-12 10:55:00,2072.84,894.61,345.47333333333336,188.67000000000002,1,1,2,True
2026-02-12 11:00:00,1744.5900000000001,692.59,290.76500000000004,202.01999999999998,0,2,2,True
2026-02-12 11:05:00,1883.36,686.31,313.8933333333333,73.19,1,1,1,True
2026-02-12 11:10:00,1814.22,629.0,302.37,57.309999999999945,1,0,1,True
2026-02-12 11:15:00,1560.31,391.0,260.0516666666667,238.0,1,1,2,True
2026-02-12 11:20:00,1701.22,606.19,283.5366666666667,215.19000000000005,1,1,2,True
2026-02-12 11:25:00,1496.99,422.59,249.49833333333333,183.60000000000008,1,2,3,True
2026-02-12 11:30:00,1447.02,435.23,241.17,59.0,1,0,1,True
2026-02-12 11:35:00,1495.89,484.26,249.31500000000003,49.02999999999997,1,0,1,True
2026-02-12 11:40:00,1526.56,482.58,254.42666666666665,22.609999999999985,1,0,1,True
2026-02-12 11:45:00,1036.08,351.56,172.67999999999998,467.15,1,3,3,True
2026-02-12 11:50:00,1113.1399999999999,336.21,185.5233333333333,47.05,1,0,1,True
2026-02-12 11:55:00,1837.8500000000001,736.49,306.30833333333334,674.01,0,2,2,True
2026-02-12 12:00:00,1775.02,647.41,295.83666666666664,89.08000000000004,1,0,1,True
2026-02-12 12:05:00,1799.64,705.07,299.94,57.66000000000008,1,0,1,True
2026-02-12 12:10:00,1654.3200000000002,616.69,275.72,88.38,1,0,1,True
2026-02-12 12:15:00,1648.72,654.57,274.7866666666667,60.29000000000002,1,0,1,True
2026-02-12 12:20:00,1798.83,739.46,299.805,84.88999999999999,1,0,1,True
2026-02-12 12:25:00,1537.15,578.64,256.19166666666666,160.82000000000005,1,1,2,True
2026-02-12 12:30:00,1341.98,526.89,223.66333333333333,58.860000000000014,0,0,0,False
2026-02-12 12:35:00,1249.22,414.81,208.20333333333335,112.07999999999998,0,0,0,False
2026-02-12 12:40:00,1201.9,524.07,200.3166666666667,109.26000000000005,0,0,0,False
2026-02-12 12:45:00,1180.1,432.13,196.6833333333333,94.32,0,1,1,True
2026-02-12 12:50:00,1298.77,469.58,216.46166666666667,88.28999999999996,0,0,0,False
2026-02-12 12:55:00,1216.05,432.05,202.67499999999998,163.69,0,1,1,True
2026-02-12 13:00:00,1314.4299999999998,421.53,219.07166666666663,115.63999999999999,0,0,0,False
2026-02-12 13:05:00,1311.98,417.03,218.66333333333333,9.629999999999995,0,0,0,False
2026-02-12 13:10:00,1281.6299999999999,414.89,213.605,33.44,0,0,0,False
2026-02-12 13:15:00,965.28,270.58,160.88,144.31,0,0,0,False
2026-02-12 13:20:00,815.06,214.45,135.84333333333333,104.35,1,0,1,True
2026-02-12 13:25:00,1046.67,501.6,174.44500000000002,287.15000000000003,1,1,2,True
2026-02-12 13:30:00,759.79,202.66,126.63166666666666,333.34000000000003,1,2,3,True
2026-02-12 13:35:00,1265.88,462.78,210.98000000000002,382.89,1,2,3,True
2026-02-12 13:40:00,846.71,327.76,141.11833333333334,140.42999999999998,1,1,2,True
2026-02-12 13:45:00,1041.67,400.22,173.61166666666668,177.57,1,1,2,True
2026-02-12 13:50:00,1079.83,412.75,179.97166666666666,118.11000000000001,1,0,1,True
2026-02-12 13:55:00,1095.21,451.64,182.535,109.46000000000001,0,1,1,True
2026-02-12 14:00:00,844.65,322.07,140.775,162.41,1,1,2,True
2026-02-12 14:05:00,913.11,277.16,152.185,103.32000000000001,1,0,1,True
2026-02-12 14:10:00,841.1999999999999,293.09,140.2,75.59,0,0,0,False
2026-02-12 14:15:00,1066.2,396.52,177.70000000000002,122.55000000000001,0,0,0,False
2026-02-12 14:20:00,558.9399999999999,156.07,93.15666666666665,336.39,0,2,2,True
2026-02-12 14:25:00,920.5699999999999,422.33,153.4283333333333,362.2,0,1,1,True
2026-02-12 14:30:00,847.79,197.37,141.29833333333332,253.41,0,2,2,True
2026-02-12 14:35:00,729.48,264.51,121.58,148.92,0,0,0,False
2026-02-12 14:40:00,812.45,298.25,135.40833333333333,34.69,1,0,1,True
2026-02-12 14:45:00,643.91,203.91,107.31833333333333,190.32999999999998,1,1,2,True
2026-02-12 14:50:00,605.33,211.17,100.88833333333334,52.38,1,0,1,True
2026-02-12 14:55:00,566.5899999999999,194.66,94.43166666666666,91.27,0,1,1,True
2026-02-12 15:00:00,611.0,206.86,101.83333333333333,92.16999999999999,1,0,1,True
2026-02-12 15:05:00,593.19,237.46,98.86500000000001,98.59,1,0,1,True
2026-02-12 15:10:00,587.8,217.11,97.96666666666665,20.349999999999994,1,0,1,True
2026-02-12 15:15:00,748.4200000000001,278.17,124.73666666666668,162.64000000000001,1,1,2,True
2026-02-12 15:20:00,697.65,247.4,116.27499999999999,30.77000000000001,1,0,1,True
2026-02-12 15:25:00,697.4300000000001,230.0,116.23833333333334,69.94,1,0,1,True
2026-02-12 15:30:00,782.16,227.23,130.35999999999999,85.53,1,0,1,True
2026-02-12 15:35:00,975.74,267.03,162.62333333333333,200.29,1,2,3,True
2026-02-12 15:40:00,898.28,274.13,149.71333333333334,63.16,1,0,1,True
2026-02-12 15:45:00,785.19,280.97,130.865,106.59000000000002,1,0,1,True
2026-02-12 15:50:00,943.24,289.05,157.20666666666668,103.08000000000001,1,0,1,True
2026-02-12 15:55:00,955.65,280.99,159.275,74.80999999999997,1,1,1,True
2026-02-12 16:00:00,1039.21,455.59,173.20166666666668,174.59999999999997,1,1,2,True
2026-02-12 16:05:00,897.1600000000001,317.27,149.52666666666667,138.32,1,1,1,True
2026-02-12 16:10:00,949.66,286.78,158.27666666666667,159.67000000000002,1,1,2,True
2026-02-12 16:15:00,951.9300000000001,307.04,158.655,60.09,0,0,0,False
2026-02-12 16:20:00,912.6600000000001,322.99,152.11,82.24,1,0,1,True
2026-02-12 16:25:00,925.29,335.21,154.215,45.03999999999999,0,1,1,True
2026-02-12 16:30:00,1065.33,397.96,177.55499999999998,62.75,1,1,1,True
2026-02-12 16:35:00,967.08,363.1,161.18,86.0,1,0,1,True
2026-02-12 16:40:00,944.3199999999999,348.64,157.38666666666666,37.68000000000001,1,0,1,True
2026-02-12 16:45:00,1188.43,591.6,198.0716666666667,242.96000000000004,1,3,4,True
2026-02-12 16:50:00,794.68,245.5,132.44666666666666,346.1,1,1,2,True
2026-02-12 16:55:00,736.8399999999999,301.65,122.80666666666666,133.12,1,0,1,True
2026-02-12 17:00:00,823.03,315.74,137.17166666666665,53.14,1,0,1,True
2026-02-12 17:05:00,590.86,230.0,98.47666666666667,174.65,1,1,2,True
2026-02-12 17:10:00,528.96,188.44,88.16000000000001,84.98,1,0,1,True
2026-02-12 17:15:00,645.44,208.08,107.57333333333334,124.13999999999999,1,1,2,True
2026-02-12 17:20:00,932.14,282.59,155.35666666666665,307.46999999999997,1,1,2,True
2026-02-12 17:25:00,723.51,230.0,120.585,221.73999999999998,2,1,3,True
2026-02-12 17:30:00,705.56,225.35,117.59333333333332,21.28,2,0,2,True
2026-02-12 17:35:00,762.31,275.59,127.05166666666666,432.22999999999996,1,1,2,True
2026-02-12 17:40:00,1101.9,358.39,183.65,217.24,1,1,2,True
2026-02-12 17:45:00,765.35,393.46,127.55833333333334,267.13,1,2,3,True
2026-02-12 17:50:00,745.02,201.52,124.17,191.93999999999997,1,2,3,True
2026-02-12 17:55:00,866.0,326.91,144.33333333333334,172.71000000000004,1,1,2,True
2026-02-12 18:00:00,847.48,426.99,141.24666666666667,149.57000000000002,1,1,2,True
2026-02-12 18:05:00,940.52,518.25,156.75333333333333,91.25999999999999,1,0,1,True
2026-02-12 18:10:00,1092.66,613.44,182.11,95.19000000000005,1,0,1,True
2026-02-12 18:15:00,1311.59,710.15,218.59833333333333,96.70999999999992,1,0,1,True
2026-02-12 18:20:00,1171.9,736.11,195.3166666666667,80.78,0,1,1,True
2026-02-12 18:25:00,1090.68,794.99,181.78,58.879999999999995,0,0,0,False
2026-02-12 18:30:00,1165.3899999999999,752.05,194.23166666666665,87.73,0,1,1,True
2026-02-12 18:35:00,1293.21,940.42,215.535,188.37,0,3,3,True
2026-02-12 18:40:00,1405.9299999999998,1036.03,234.32166666666663,95.61000000000001,0,2,2,True
2026-02-12 18:45:00,1238.26,958.82,206.37666666666667,77.20999999999992,0,1,1,True
2026-02-12 18:50:00,1251.38,1028.39,208.56333333333336,69.57000000000005,0,0,0,False
2026-02-12 18:55:00,1221.9299999999998,992.92,203.65499999999997,35.47000000000014,0,0,0,False
2026-02-12 19:00:00,1117.28,940.04,186.21333333333334,52.879999999999995,0,0,0,False
2026-02-12 19:05:00,1148.66,943.0,191.44333333333336,39.6,0,0,0,False
2026-02-12 19:10:00,1326.27,1021.78,221.045,79.1,0,1,1,True
2026-02-12 19:15:00,1250.29,1003.97,208.38166666666666,85.55,0,1,1,True
2026-02-12 19:20:00,1236.94,981.59,206.15666666666667,69.68,0,0,0,False
2026-02-12 19:25:00,1182.85,882.88,197.14166666666665,98.71000000000004,0,0,0,False
2026-02-12 19:30:00,1178.28,847.54,196.38,35.34000000000003,0,0,0,False
2026-02-12 19:35:00,1257.67,909.71,209.61166666666668,62.17000000000007,0,1,1,True
2026-02-12 19:40:00,1159.13,925.08,193.18833333333336,59.92,0,1,1,True
2026-02-12 19:45:00,1161.41,819.99,193.56833333333336,105.09000000000003,0,1,1,True
2026-02-12 19:50:00,1204.13,802.0,200.68833333333336,71.84,0,0,0,False
2026-02-12 19:55:00,1172.43,835.19,195.405,76.56,0,1,1,True
2026-02-12 20:00:00,1267.85,833.94,211.3083333333333,67.5,0,1,1,True
2026-02-12 20:05:00,1306.1200000000001,902.2,217.6866666666667,116.92,0,2,2,True
2026-02-12 20:10:00,1304.79,889.95,217.465,70.14,0,0,0,False
2026-02-12 20:15:00,1279.82,817.65,213.3033333333333,72.30000000000007,0,0,0,False
2026-02-12 20:20:00,1279.37,817.3,213.22833333333332,19.06,0,0,0,False
2026-02-12 20:25:00,1404.6799999999998,875.38,234.11333333333332,58.08000000000004,0,0,0,False
2026-02-12 20:30:00,1460.25,888.64,243.375,24.619999999999997,0,0,0,False
2026-02-12 20:35:00,1364.17,799.58,227.36166666666668,89.05999999999995,0,0,0,False
2026-02-12 20:40:00,1379.22,850.5,229.87,50.91999999999996,0,0,0,False
2026-02-12 20:45:00,1402.3200000000002,887.82,233.72000000000003,37.32000000000005,0,0,0,False
2026-02-12 20:50:00,1576.29,988.23,262.715,100.40999999999997,0,0,0,False
2026-02-12 20:55:00,1594.4,984.38,265.73333333333335,36.99000000000001,0,0,0,False
2026-02-12 21:00:00,1587.5700000000002,982.87,264.595,43.72,0,0,0,False
2026-02-12 21:05:00,1736.1399999999999,1029.81,289.3566666666666,86.55999999999995,0,1,1,True
2026-02-12 21:10:00,1828.31,1071.92,304.7183333333333,52.53999999999999,1,1,2,True
2026-02-12 21:15:00,1860.28,1068.33,310.0466666666667,60.42999999999999,0,1,1,True
2026-02-12 21:20:00,1941.9999999999998,1128.36,323.66666666666663,60.02999999999997,1,0,1,True
2026-02-12 21:25:00,1976.2,1137.33,329.3666666666667,39.47,1,0,1,True
2026-02-12 21:30:00,2052.45,1159.32,342.075,21.99000000000001,1,0,1,True
2026-02-12 21:35:00,2084.67,1184.09,347.445,38.67,1,0,1,True
2026-02-12 21:40:00,2045.3600000000001,1147.66,340.8933333333334,36.429999999999836,1,0,1,True
2026-02-12 21:45:00,2083.2400000000002,1145.69,347.2066666666667,27.819999999999936,1,0,1,True
2026-02-12 21:50:00,2026.53,1151.08,337.755,45.030000000000015,1,0,1,True
2026-02-12 21:55:00,2019.76,1164.32,336.62666666666667,36.889999999999986,1,0,1,True
2026-02-12 22:00:00,2110.56,1154.49,351.76,97.49000000000001,1,0,1,True
2026-02-12 22:05:00,2115.83,1155.62,352.6383333333333,4.289999999999992,1,0,1,True
2026-02-12 22:10:00,2095.95,1172.48,349.325,19.33999999999999,1,0,1,True
2026-02-12 22:15:00,2151.91,1135.88,358.65166666666664,58.430000000000064,1,0,1,True
2026-02-12 22:20:00,2255.4700000000003,1161.82,375.9116666666667,50.389999999999986,1,0,1,True
2026-02-12 22:25:00,2273.23,1165.56,378.87166666666667,14.720000000000027,1,0,1,True
2026-02-12 22:30:00,2299.49,1155.0,383.2483333333333,71.58999999999992,2,0,2,True
2026-02-12 22:35:00,2275.84,1142.15,379.3066666666667,51.08,2,0,2,True
2026-02-12 22:40:00,2343.01,1152.77,390.5016666666667,27.340000000000003,2,0,2,True
2026-02-12 22:45:00,2337.81,1144.01,389.635,18.86999999999999,2,0,2,True
2026-02-12 22:50:00,2367.17,1155.38,394.52833333333336,11.370000000000118,2,0,2,True
2026-02-12 22:55:00,2366.24,1160.7,394.3733333333333,30.850000000000023,2,0,2,True
2026-02-12 23:00:00,2352.32,1162.38,392.05333333333334,20.860000000000014,2,0,2,True
2026-02-12 23:05:00,2412.0600000000004,1174.91,402.01000000000005,44.22000000000003,2,0,2,True
2026-02-12 23:10:00,2309.7200000000003,1057.3,384.9533333333334,117.61000000000013,1,0,1,True
2026-02-12 23:15:00,2260.2,1027.36,376.7,29.940000000000055,1,0,1,True
2026-02-12 23:20:00,2267.75,1125.09,377.9583333333333,97.73000000000002,1,0,1,True
2026-02-12 23:25:00,2199.4700000000003,1083.28,366.5783333333334,41.809999999999945,1,0,1,True
2026-02-12 23:30:00,2336.43,1147.09,389.405,63.809999999999945,2,0,2,True
2026-02-12 23:35:00,2389.3199999999997,1175.31,398.21999999999997,45.370000000000005,2,0,2,True
2026-02-12 23:40:00,2352.67,1170.24,392.1116666666667,47.29000000000002,2,0,2,True
2026-02-12 23:45:00,2259.67,1093.09,376.6116666666667,77.15000000000009,2,0,2,True
2026-02-12 23:50:00,2233.57,1113.93,372.2616666666667,48.98000000000002,1,0,1,True
2026-02-12 23:55:00,2206.23,1087.88,367.705,26.049999999999955,2,0,2,True
2026-02-13 00:00:00,2322.62,1100.88,387.1033333333333,42.81,2,0,2,True
2026-02-13 00:05:00,2129.01,1034.6,354.83500000000004,68.25,0,0,0,False
2026-02-13 00:10:00,2251.6,1072.52,375.26666666666665,37.92000000000007,2,0,2,True
2026-02-13 00:15:00,2010.6100000000001,1022.4,335.1016666666667,77.56,0,1,1,True
2026-02-13 00:20:00,2031.7599999999998,1012.51,338.6266666666666,42.17999999999995,0,0,0,False
2026-02-13 00:25:00,2146.11,1042.77,357.685,57.82000000000005,1,1,2,True
2026-02-13 00:30:00,2169.9,1073.01,361.65000000000003,34.15,2,0,2,True
2026-02-13 00:35:00,2167.75,1054.47,361.2916666666667,48.660000000000004,1,0,1,True
2026-02-13 00:40:00,2180.67,1064.18,363.445,38.559999999999945,1,0,1,True
2026-02-13 00:45:00,2200.76,1072.76,366.79333333333335,14.299999999999955,2,0,2,True
2026-02-13 00:50:00,2293.64,1084.51,382.2733333333333,70.75999999999999,2,0,2,True
2026-02-13 00:55:00,2217.6,1047.82,369.59999999999997,144.9,1,1,2,True
2026-02-13 01:00:00,2308.17,1092.36,384.695,125.80000000000001,2,1,3,True
2026-02-13 01:05:00,2281.0299999999997,1105.02,380.1716666666666,43.190000000000055,2,0,2,True
2026-02-13 01:10:00,2175.34,1065.15,362.5566666666667,64.72,2,0,2,True
2026-02-13 01:15:00,2281.7799999999997,1110.1,380.2966666666666,46.039999999999964,3,0,3,True
2026-02-13 01:20:00,2289.7,1099.52,381.6166666666666,71.96000000000001,3,1,4,True
2026-02-13 01:25:00,2313.89,1131.01,385.6483333333333,79.0,3,1,4,True
2026-02-13 01:30:00,2180.18,1092.01,363.3633333333333,61.0,3,1,4,True
2026-02-13 01:35:00,2334.1400000000003,1128.19,389.02333333333337,74.15,3,0,3,True
2026-02-13 01:40:00,2342.01,1099.85,390.33500000000004,35.91999999999999,3,0,3,True
2026-02-13 01:45:00,2432.06,1172.84,405.3433333333333,80.0,2,1,3,True
2026-02-13 01:50:00,2084.23,1030.24,347.37166666666667,142.5999999999999,1,2,3,True
2026-02-13 01:55:00,2249.93,1081.12,374.9883333333333,97.38999999999999,2,0,2,True
2026-02-13 02:00:00,2424.53,1105.9,404.08833333333337,105.16000000000001,3,1,4,True
2026-02-13 02:05:00,2390.5299999999997,1096.06,398.4216666666666,48.06999999999999,3,0,3,True
2026-02-13 02:10:00,2281.45,1067.27,380.2416666666666,41.09000000000002,2,0,2,True
2026-02-13 02:15:00,2367.05,1098.0,394.5083333333334,36.34000000000002,3,0,3,True
2026-02-13 02:20:00,2233.83,1092.8,372.305,114.28000000000002,3,1,4,True
2026-02-13 02:25:00,2274.26,1099.7,379.04333333333335,46.66,3,0,3,True
2026-02-13 02:30:00,2288.77,1097.28,381.46166666666664,35.02,3,0,3,True
2026-02-13 02:35:00,2310.47,1106.33,385.0783333333333,72.14,3,0,3,True
2026-02-13 02:40:00,2260.3900000000003,1123.18,376.73166666666674,48.92999999999995,2,0,2,True
2026-02-13 02:45:00,2372.5299999999997,1140.63,395.4216666666666,87.03999999999999,2,0,2,True
2026-02-13 02:50:00,2212.2799999999997,1100.02,368.7133333333333,58.639999999999986,1,0,1,True
2026-02-13 02:55:00,2307.38,1106.18,384.56333333333333,67.03,2,0,2,True
2026-02-13 03:00:00,2447.31,1146.81,407.885,65.33000000000001,3,1,4,True
2026-02-13 03:05:00,2338.38,1122.9,389.73,66.93,3,1,4,True
2026-02-13 03:10:00,2179.79,1089.27,363.29833333333335,98.41000000000001,1,0,1,True
2026-02-13 03:15:00,2559.79,1169.33,426.63166666666666,194.86,3,2,5,True
2026-02-13 03:20:00,2361.77,1128.5,393.62833333333333,59.129999999999995,1,0,1,True
2026-02-13 03:25:00,2473.74,1164.91,412.28999999999996,42.42999999999995,3,0,3,True
2026-02-13 03:30:00,2390.44,1145.66,398.4066666666667,30.82000000000005,1,0,1,True
2026-02-13 03:35:00,2480.55,1169.46,413.425,42.98000000000002,1,0,1,True
2026-02-13 03:40:00,2460.28,1151.89,410.0466666666667,17.569999999999936,2,0,2,True
2026-02-13 03:45:00,2542.52,1173.46,423.75333333333333,32.210000000000036,3,0,3,True
2026-02-13 03:50:00,2313.3,1138.68,385.55,107.53000000000003,1,1,2,True
2026-02-13 03:55:00,2618.9,1184.63,436.48333333333335,150.57999999999998,3,1,4,True
2026-02-13 04:00:00,2511.76,1166.74,418.6266666666667,83.91999999999996,1,0,1,True
2026-02-13 04:05:00,2580.06,1203.31,430.01,39.539999999999964,2,0,2,True
2026-02-13 04:10:00,2582.08,1191.68,430.34666666666664,16.560000000000002,3,0,3,True
2026-02-13 04:15:00,2551.88,1179.09,425.31333333333333,32.02000000000004,3,0,3,True
2026-02-13 04:20:00,2555.25,1156.48,425.875,33.74000000000001,3,0,3,True
2026-02-13 04:25:00,2603.94,1171.48,433.99,30.22999999999999,3,0,3,True
2026-02-13 04:30:00,2569.14,1179.42,428.19,43.53000000000003,3,0,3,True
2026-02-13 04:35:00,2415.39,1188.51,402.565,67.41999999999996,1,1,2,True
2026-02-13 04:40:00,2643.96,1266.07,440.66,121.01000000000005,1,2,3,True
2026-02-13 04:45:00,2188.19,1167.53,364.6983333333333,175.61,1,2,3,True
2026-02-13 04:50:00,2536.19,1208.73,422.6983333333333,164.08000000000004,1,2,3,True
2026-02-13 04:55:00,2469.95,1194.24,411.6583333333333,42.04000000000008,1,0,1,True
2026-02-13 05:00:00,2425.55,1201.26,404.2583333333334,24.24000000000001,1,0,1,True
2026-02-13 05:05:00,2528.0699999999997,1223.87,421.34499999999997,56.54000000000002,1,0,1,True
2026-02-13 05:10:00,2223.8500000000004,1179.99,370.6416666666667,134.88,1,3,4,True
2026-02-13 05:15:00,2751.44,1300.76,458.5733333333333,180.64999999999998,1,3,4,True
2026-02-13 05:20:00,2333.0,1200.94,388.8333333333333,102.25,1,2,3,True
2026-02-13 05:25:00,2495.29,1266.08,415.88166666666666,65.13999999999987,1,1,2,True
2026-02-13 05:30:00,2463.7799999999997,1260.34,410.62999999999994,20.529999999999973,1,0,1,True
2026-02-13 05:35:00,2351.69,1235.23,391.9483333333333,60.0,1,2,3,True
2026-02-13 05:40:00,2314.7700000000004,1229.88,385.7950000000001,39.94999999999999,1,0,1,True
2026-02-13 05:45:00,2411.54,1271.41,401.92333333333335,82.81,1,1,2,True
2026-02-13 05:50:00,2264.59,1267.31,377.4316666666667,50.7,1,1,2,True
2026-02-13 05:55:00,2136.82,1163.72,356.1366666666667,103.58999999999992,1,1,2,True
2026-02-13 06:00:00,2655.0899999999997,1285.62,442.51499999999993,169.54000000000002,1,3,4,True
2026-02-13 06:05:00,2283.75,1238.13,380.625,198.48,1,2,3,True
2026-02-13 06:10:00,2166.4,1195.52,361.06666666666666,56.620000000000005,1,1,2,True
2026-02-13 06:15:00,2571.6,1248.88,428.59999999999997,113.82999999999993,1,3,4,True
2026-02-13 06:20:00,2244.15,1124.9,374.02500000000003,123.98000000000002,1,2,3,True
2026-02-13 06:25:00,2475.62,1130.14,412.6033333333333,174.17000000000002,2,2,4,True
2026-02-13 06:30:00,2264.21,923.53,377.36833333333334,206.61000000000013,0,2,2,True
2026-02-13 06:35:00,2229.87,852.42,371.645,149.0,1,1,2,True
2026-02-13 06:40:00,2099.55,780.87,349.925,71.54999999999995,0,0,0,False
2026-02-13 06:45:00,2176.5,770.41,362.75,170.38,1,3,3,True
2026-02-13 06:50:00,1881.39,724.02,313.565,296.91999999999996,2,2,3,True
2026-02-13 06:55:00,1924.17,769.07,320.695,45.05000000000007,2,0,2,True
2026-02-13 07:00:00,1845.77,783.11,307.62833333333333,55.69999999999999,2,0,2,True
2026-02-13 07:05:00,1252.78,569.77,208.79666666666665,213.34000000000003,2,3,4,True
2026-02-13 07:10:00,1387.56,561.0,231.26,174.27,2,1,3,True
2026-02-13 07:15:00,1477.81,716.04,246.30166666666665,155.03999999999996,2,1,3,True
2026-02-13 07:20:00,1541.29,696.78,256.88166666666666,62.47999999999999,2,0,2,True
2026-02-13 07:25:00,1488.88,681.97,248.14666666666668,46.20000000000002,2,0,2,True
2026-02-13 07:30:00,1583.44,690.46,263.9066666666667,132.46000000000004,2,1,3,True
2026-02-13 07:35:00,1420.89,678.27,236.81500000000003,171.32000000000002,2,1,3,True
2026-02-13 07:40:00,1468.73,703.64,244.78833333333333,40.47,1,0,1,True
2026-02-13 07:45:00,1444.72,701.88,240.78666666666666,60.230000000000004,2,0,2,True
2026-02-13 07:50:00,1378.9699999999998,646.42,229.8283333333333,69.88999999999999,1,0,1,True
2026-02-13 07:55:00,1480.5,732.92,246.75,86.5,1,0,1,True
2026-02-13 08:00:00,1420.38,708.43,236.73000000000002,40.449999999999996,1,0,1,True
2026-02-13 08:05:00,1468.8400000000001,739.91,244.8066666666667,46.69999999999999,1,0,1,True
2026-02-13 08:10:00,1355.62,654.77,225.93666666666664,85.13999999999999,1,0,1,True
2026-02-13 08:15:00,1299.74,635.27,216.62333333333333,60.22000000000001,0,1,1,True
2026-02-13 08:20:00,1441.63,692.51,240.27166666666668,112.92999999999995,1,3,3,True
2026-02-13 08:25:00,1385.13,737.84,230.85500000000002,45.599999999999966,1,0,1,True
2026-02-13 08:30:00,1429.3500000000001,732.34,238.22500000000002,29.24000000000001,1,0,1,True
2026-02-13 08:35:00,1495.8,816.53,249.29999999999998,239.53,2,1,3,True
2026-02-13 08:40:00,1296.54,796.41,216.09,113.23000000000002,2,0,2,True
2026-02-13 08:45:00,1329.6299999999999,729.26,221.605,84.1,1,0,1,True
2026-02-13 08:50:00,1288.5,734.81,214.75,39.230000000000004,1,0,1,True
2026-02-13 08:55:00,1157.61,612.53,192.93499999999997,131.82999999999998,1,1,2,True
2026-02-13 09:00:00,1257.24,663.0,209.54,141.85999999999999,1,1,2,True
